datetime,SGI,DNI,SDI,GHI,GDI
2019-01-01 00:00:00,,0.0,,0.0,0.0
2019-01-01 01:00:00,,0.0,,0.0,0.0
2019-01-01 02:00:00,,0.0,,0.0,0.0
2019-01-01 03:00:00,,0.0,,0.0,0.0
2019-01-01 04:00:00,,0.0,,0.0,0.0
2019-01-01 05:00:00,,0.0,,0.0,0.0
2019-01-01 06:00:00,,0.0,,0.0,0.0
2019-01-01 07:00:00,,0.0,,0.0,0.0
2019-01-01 08:00:00,,0.0,,0.0,0.0
2019-01-01 09:00:00,1035.0,1065.2777777777778,89.72222222222223,1035.0,89.72222222222223
2019-01-01 10:00:00,1133.0555555555554,1078.611111111111,92.77777777777776,1133.0555555555554,92.77777777777776
2019-01-01 11:00:00,1163.611111111111,1081.6666666666667,93.88888888888889,1163.611111111111,93.88888888888889
2019-01-01 12:00:00,1124.7222222222224,1074.7222222222222,92.77777777777776,1124.7222222222224,92.77777777777776
2019-01-01 13:00:00,1019.1666666666666,1056.6666666666667,89.44444444444444,1019.1666666666666,89.44444444444444
2019-01-01 14:00:00,855.0,1024.4444444444443,83.88888888888889,855.0,83.88888888888889
2019-01-01 15:00:00,646.6666666666666,970.8333333333334,75.55555555555556,646.6666666666666,75.55555555555556
2019-01-01 16:00:00,410.55555555555554,872.5,62.5,410.55555555555554,62.5
2019-01-01 17:00:00,171.66666666666666,651.1111111111111,41.11111111111112,171.66666666666666,41.11111111111112
2019-01-01 18:00:00,10.833333333333334,96.11111111111111,5.277777777777778,10.833333333333334,5.277777777777778
2019-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:00:00,15.833333333333334,133.61111111111111,7.777777777777778,15.833333333333334,7.777777777777778
2019-01-02 05:00:00,118.33333333333331,250.83333333333331,71.66666666666667,118.33333333333331,71.66666666666667
2019-01-02 06:00:00,420.55555555555554,866.9444444444445,63.888888888888886,420.55555555555554,63.888888888888886
2019-01-02 07:00:00,652.2222222222222,959.7222222222222,76.38888888888889,652.2222222222222,76.38888888888889
2019-01-02 08:00:00,855.0,1010.8333333333336,84.72222222222223,855.0,84.72222222222223
2019-01-02 09:00:00,1011.6666666666666,1040.0,90.0,1011.6666666666666,90.0
2019-01-02 10:00:00,1109.4444444444443,1054.7222222222222,93.05555555555556,1109.4444444444443,93.05555555555556
2019-01-02 11:00:00,1140.5555555555557,1058.3333333333333,94.16666666666669,1140.5555555555557,94.16666666666669
2019-01-02 12:00:00,1103.0555555555557,1051.6666666666667,93.05555555555556,1103.0555555555557,93.05555555555556
2019-01-02 13:00:00,999.4444444444443,1033.3333333333333,89.72222222222223,999.4444444444443,89.72222222222223
2019-01-02 14:00:00,838.0555555555555,1000.2777777777778,84.16666666666667,838.0555555555555,84.16666666666667
2019-01-02 15:00:00,632.2222222222224,943.8888888888888,75.55555555555556,632.2222222222224,75.55555555555556
2019-01-02 16:00:00,399.44444444444446,842.2222222222222,62.77777777777778,399.44444444444446,62.77777777777778
2019-01-02 17:00:00,166.11111111111111,619.7222222222222,41.11111111111112,166.11111111111111,41.11111111111112
2019-01-02 18:00:00,10.27777777777778,36.11111111111112,9.166666666666666,10.27777777777778,9.166666666666666
2019-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-03 04:00:00,19.166666666666668,158.33333333333337,9.444444444444445,19.166666666666668,9.444444444444445
2019-01-03 05:00:00,178.05555555555554,642.2222222222222,42.77777777777778,178.05555555555554,42.77777777777778
2019-01-03 06:00:00,413.6111111111111,855.0,63.61111111111112,413.6111111111111,63.61111111111112
2019-01-03 07:00:00,646.3888888888889,953.0555555555557,76.11111111111111,646.3888888888889,76.11111111111111
2019-01-03 08:00:00,851.3888888888889,1008.0555555555557,84.44444444444444,851.3888888888889,84.44444444444444
2019-01-03 09:00:00,1008.6111111111112,1037.7777777777778,90.0,1008.6111111111112,90.0
2019-01-03 10:00:00,1106.388888888889,1052.2222222222224,93.05555555555556,1106.388888888889,93.05555555555556
2019-01-03 11:00:00,1137.7777777777778,1055.8333333333333,93.88888888888889,1137.7777777777778,93.88888888888889
2019-01-03 12:00:00,1100.2777777777778,1048.611111111111,92.77777777777776,1100.2777777777778,92.77777777777776
2019-01-03 13:00:00,996.9444444444443,1030.0,89.72222222222223,996.9444444444443,89.72222222222223
2019-01-03 14:00:00,836.1111111111111,996.9444444444443,84.16666666666667,836.1111111111111,84.16666666666667
2019-01-03 15:00:00,631.9444444444445,942.2222222222222,75.55555555555556,631.9444444444445,75.55555555555556
2019-01-03 16:00:00,400.55555555555554,843.0555555555555,62.77777777777778,400.55555555555554,62.77777777777778
2019-01-03 17:00:00,167.5,623.6111111111111,41.388888888888886,167.5,41.388888888888886
2019-01-03 18:00:00,10.833333333333334,92.22222222222224,5.555555555555555,10.833333333333334,5.555555555555555
2019-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0
